sentence_id,medical,are,treated,treatment,medical_first_index,medical_last_index,are_first_index,are_last_index,treated_first_index,treated_last_index,treatment_first_index,treatment_last_index,sentence_text
281935018,chronic lymphatic leukaemia,are,treated,allogeneic transplantation,3,5,11,11,13,13,15,16,"Selected patients with chronic lymphatic leukaemia , multiple myeloma and lymphoma are also treated with allogeneic transplantation ."
281935018,multiple myeloma,are,treated,allogeneic transplantation,7,8,11,11,13,13,15,16,"Selected patients with chronic lymphatic leukaemia , multiple myeloma and lymphoma are also treated with allogeneic transplantation ."
282034133,those unsuitable,are,treated,mineralocorticoid receptor antagonists,11,12,16,16,18,18,21,23,"  In contrast , patients with bilateral adrenal hyperplasia , or those unsuitable for surgery , are optimally treated medically with mineralocorticoid receptor antagonists ."
282034133,bilateral adrenal hyperplasia,are,treated,mineralocorticoid receptor antagonists,6,8,16,16,18,18,21,23,"  In contrast , patients with bilateral adrenal hyperplasia , or those unsuitable for surgery , are optimally treated medically with mineralocorticoid receptor antagonists ."
282196172,deficit,are,treated,the psychostimulant methylphenidate,3,3,9,9,10,10,17,19,Children with attention deficit hyperactivity disorder ( ADHD ) are treated for extended periods of time with the psychostimulant methylphenidate ( MPD ) .
282252815,advanced cervical cancer,are,treated,carbo-RT,2,4,6,6,7,7,9,9,"Patients with advanced cervical cancer who are treated with carbo-RT have similar 3-years overall survival , progression free survival , overall response rate , and toxic effects when compared to cis-RT-treated patients ."
282254733,chronic pain,are,treated,paracetamol,2,3,4,4,5,5,7,7,"Children with chronic pain are treated with paracetamol or NSAIDs , whereas adults usually receive Cox-2 inhibitors ."
282254733,chronic pain,are,treated,NSAIDs,2,3,4,4,5,5,9,9,"Children with chronic pain are treated with paracetamol or NSAIDs , whereas adults usually receive Cox-2 inhibitors ."
282296802,rheumatoid arthritis,are,treated,disease-modifying antirheumatic drugs,6,7,22,22,23,23,25,27,The vast majority of patients with rheumatoid arthritis ( RA ) included in the national database of the German Collaborative Arthritis Centers are treated with disease-modifying antirheumatic drugs ( DMARD ) .
282410249,hematooncological disease,are,treated,broad-spectrum antibiotics,2,3,10,10,12,12,16,17,Patients with hematooncological disease or HIV infection and febrile episodes are usually treated in hospital with broad-spectrum antibiotics .
282410249,febrile episodes,are,treated,broad-spectrum antibiotics,8,9,10,10,12,12,16,17,Patients with hematooncological disease or HIV infection and febrile episodes are usually treated in hospital with broad-spectrum antibiotics .
282521912,stage IIIC-IV epithelial ovarian cancer,are,treated,a first cytoreduction,21,25,30,30,31,31,33,35,"The aim of the present study is to evaluate and validate the PSDSS score as a prognostic tool in patients with stage IIIC-IV epithelial ovarian cancer ( EOC ) who are treated with a first cytoreduction with peritonectomy procedures and HIPEC , and to discuss the usefulness and applicability of this approach in decision making in clinical practice ."
282767935,moderate to severe Crohn 's disease,are,treated,corticosteroids,2,7,8,8,9,9,11,11,"Patients with moderate to severe Crohn 's disease are treated with corticosteroids , azathioprine , 6-mercaptopurine , or anti-tumor necrosis factor agents ( e.g. , infliximab , adalimumab ) ."
282767935,moderate to severe Crohn 's disease,are,treated,azathioprine,2,7,8,8,9,9,13,13,"Patients with moderate to severe Crohn 's disease are treated with corticosteroids , azathioprine , 6-mercaptopurine , or anti-tumor necrosis factor agents ( e.g. , infliximab , adalimumab ) ."
282767935,moderate to severe Crohn 's disease,are,treated,6-mercaptopurine,2,7,8,8,9,9,15,15,"Patients with moderate to severe Crohn 's disease are treated with corticosteroids , azathioprine , 6-mercaptopurine , or anti-tumor necrosis factor agents ( e.g. , infliximab , adalimumab ) ."
282767935,moderate to severe Crohn 's disease,are,treated,anti-tumor necrosis factor agents,2,7,8,8,9,9,18,21,"Patients with moderate to severe Crohn 's disease are treated with corticosteroids , azathioprine , 6-mercaptopurine , or anti-tumor necrosis factor agents ( e.g. , infliximab , adalimumab ) ."
282822121,a shorter interval,are,treated,a single nonplatinum agent,35,37,38,38,40,40,42,45,"In this model , patients whose penultimate platinum compound exposure ( platinum-free interval [ PFI ] ) is longer than 6 months are generally offered a platinum agent or a platinum-containing doublet ; those with a shorter interval are usually treated with a single nonplatinum agent ."
283625818,infantile spasms,are,treated,adrenocorticotropic hormone,2,3,11,11,12,12,14,15,"Patients with infantile spasms , an intractable epileptic disorder , often are treated with adrenocorticotropic hormone ."
283767990,benign adnexal masses,are,treated,an inadequate endoscopic technique,3,5,12,12,14,14,19,22,"Many patients with benign adnexal masses , such as ovarian endometrioma , are still treated by laparotomy or with an inadequate endoscopic technique ."
283922644,suspected gastrointestinal irAEs,are,treated,glucocorticoids,3,5,6,6,7,7,10,10,Many patients with suspected gastrointestinal irAEs are treated empirically with glucocorticoids based on typical symptoms .
283944804,isolated dysphasia,are,treated,IVT,6,7,8,8,9,9,11,11,A low proportion of patients with isolated dysphasia are treated with IVT .
284052812,amyotrophic lateral sclerosis,are,treated,the antiglutamatergic drug riluzole,2,4,9,9,10,10,12,15,Patients with amyotrophic lateral sclerosis ( ALS ) who are treated with the antiglutamatergic drug riluzole receive a fixed-dose regimen of 50 mg b.i.d .
284292842,overt hypothyroidism,are,treated,lifelong thyroid hormone therapy,5,6,7,7,9,9,11,14,Patients with Hashimoto thyroiditis and overt hypothyroidism are generally treated with lifelong thyroid hormone therapy .
284481365,"localized , high-risk prostate cancer",are,treated,surgery,3,7,8,8,10,10,12,12,"Patients with clinically localized , high-risk prostate cancer are often treated with surgery , but exhibit variable prognosis requiring long-term monitoring ."
284530802,early rheumatoid arthritis,are,treated,combination disease-modifying anti-rheumatic drugs,20,22,26,26,27,27,29,32,Recent guidance published in the UK by the National Institute for Health and Clinical Excellence has recommended that patients with early rheumatoid arthritis ( RA ) are treated with combination disease-modifying anti-rheumatic drugs ( DMARDs ) .
284557463,gastroesophageal reflux disease,are,treated,proton pump inhibitors,2,4,8,8,9,9,11,13,Patients with gastroesophageal reflux disease ( GERD ) are treated with proton pump inhibitors ( PPIs ) .
284596457,nervous habits,are,treated,drugs,6,7,14,14,16,16,18,18,"In pediatric office settings children with nervous habits , such as hair pulling , are often treated with drugs or referred for psychological treatment ."
284596515,advanced emphysema,are,treated,oxygen therapy,13,14,17,17,18,18,20,21,"The results of the study indicate , that in Poland , patients with advanced emphysema , who are treated with oxygen therapy or soon will be qualified this therapy or await lung transplantation might be candidates for LVR ."
284619057,loculated parapneumonic effusion,are,treated,streptokinase,2,4,7,7,9,9,11,11,Patients with loculated parapneumonic effusion or empyema are sometimes treated with streptokinase or urokinase in an attempt to facilitate pleural fluid drainage by liquefying the pleural exudate and destroying the fibrin membranes producing the loculation .
284619057,loculated parapneumonic effusion,are,treated,urokinase,2,4,7,7,9,9,13,13,Patients with loculated parapneumonic effusion or empyema are sometimes treated with streptokinase or urokinase in an attempt to facilitate pleural fluid drainage by liquefying the pleural exudate and destroying the fibrin membranes producing the loculation .
284809289,renal failure,are,treated,cefepime,4,5,7,7,8,8,10,10,Neurotoxicity in patients with renal failure who are treated with cefepime has been reported sporadically .
285005117,acute stage of ulcerative colitis,are,treated,two different dosages of factor XIII concentrate,7,11,18,18,19,19,21,27,"In the first study , patients with acute stage of ulcerative colitis associated with severe intestinal blood loss are treated with two different dosages of factor XIII concentrate ( 1,250 and 500 U/d , respectively ) or placebo for 10 days ."
285005117,acute stage of ulcerative colitis,are,treated,placebo,7,11,18,18,19,19,37,37,"In the first study , patients with acute stage of ulcerative colitis associated with severe intestinal blood loss are treated with two different dosages of factor XIII concentrate ( 1,250 and 500 U/d , respectively ) or placebo for 10 days ."
285070564,ectopic atrial tachycardias,are,treated,antiarrhythmic drugs,9,11,13,13,16,16,18,19,Results demonstrate that surgery is effective for patients with ectopic atrial tachycardias who are not easily treated with antiarrhythmic drugs .
285082856,clinical leishmaniosis,are,treated,leishmanicides,5,6,7,7,8,8,10,10,"In Europe most dogs with clinical leishmaniosis are treated with leishmanicides , typically antimonials combined with allopurinol and good clinical recovery is observed in a high number of these dogs ."
285274328,advanced cancer,are,treated,opiates,3,4,9,9,11,11,13,13,Most patients with advanced cancer experience severe pain and are often treated with opiates .
285363757,preexisting,are,treated,darunavir/,35,35,37,37,38,38,40,40,"The DUET studies ( DUET-1 , N = 612 ; DUET-2 , N = 593 ) are 2 ongoing , international , randomized , double-blind , placebo-controlled , Phase III trials in which patients with preexisting RAMs are treated with darunavir/ ritonavir and an optimized NRTI background in combination with etravirine or placebo and the optional use of enfuvirtide ."
